dataMatrix	HU_neg_011_b2	HU_neg_014_b2	HU_neg_015_b2	HU_neg_017	HU_neg_018	HU_neg_019_b2	HU_neg_020	HU_neg_021	HU_neg_022_b2	HU_neg_023_b2	HU_neg_024_b2	HU_neg_025_b2	HU_neg_026_b2	HU_neg_027	HU_neg_028	HU_neg_029_b2	HU_neg_030_b2	HU_neg_031_b2	HU_neg_032	HU_neg_033_b2	HU_neg_034	HU_neg_035_b2	HU_neg_036_b2	HU_neg_037	HU_neg_039_b2	HU_neg_040_b2	HU_neg_041	HU_neg_042_b2	HU_neg_043	HU_neg_044	HU_neg_045_b2	HU_neg_046_b2	HU_neg_047	HU_neg_048	HU_neg_049	HU_neg_050	HU_neg_051	HU_neg_052	HU_neg_053_b2	HU_neg_054_b2	HU_neg_055	HU_neg_056_b2	HU_neg_057_b2	HU_neg_058_b2	HU_neg_060	HU_neg_061	HU_neg_062_b2	HU_neg_063_b2	HU_neg_064	HU_neg_065	HU_neg_066	HU_neg_067_b2	HU_neg_068	HU_neg_069_b2	HU_neg_070_b2	HU_neg_072	HU_neg_073_b2	HU_neg_074_b2	HU_neg_075_b2	HU_neg_076_b2	HU_neg_077	HU_neg_078	HU_neg_079	HU_neg_080_b2	HU_neg_081_b2	HU_neg_082_b2	HU_neg_083	HU_neg_084_b2	HU_neg_085_b2	HU_neg_086	HU_neg_087_b2	HU_neg_088	HU_neg_089	HU_neg_090	HU_neg_091	HU_neg_092_b2	HU_neg_093	HU_neg_094	HU_neg_095_b2	HU_neg_096_b2	HU_neg_097_b2	HU_neg_098_b2	HU_neg_099	HU_neg_100	HU_neg_101	HU_neg_102_b2	HU_neg_103_b2	HU_neg_105	HU_neg_106_b2	HU_neg_107	HU_neg_108	HU_neg_109	HU_neg_110	HU_neg_112_b2	HU_neg_113_b2	HU_neg_114_b2	HU_neg_115_b2	HU_neg_116	HU_neg_117_b2	HU_neg_118	HU_neg_119_b2	HU_neg_120_b2	HU_neg_121_b2	HU_neg_122_b2	HU_neg_123	HU_neg_124_b2	HU_neg_125	HU_neg_126	HU_neg_127	HU_neg_129_b2	HU_neg_130	HU_neg_131	HU_neg_132	HU_neg_133	HU_neg_134	HU_neg_135_b2	HU_neg_136_b2	HU_neg_137_b2	HU_neg_138	HU_neg_139_b2	HU_neg_140_b2	HU_neg_142_b2	HU_neg_143_b2	HU_neg_144	HU_neg_145_b2	HU_neg_147_b2	HU_neg_148	HU_neg_149	HU_neg_150	HU_neg_152	HU_neg_154	HU_neg_156	HU_neg_157	HU_neg_158	HU_neg_159_b2	HU_neg_160_b2	HU_neg_162_b2	HU_neg_163	HU_neg_164_b2	HU_neg_166_b2	HU_neg_167_b2	HU_neg_168_b2	HU_neg_169_b2	HU_neg_170	HU_neg_171	HU_neg_172	HU_neg_173	HU_neg_174	HU_neg_175	HU_neg_177_b2	HU_neg_179	HU_neg_180	HU_neg_181	HU_neg_182	HU_neg_183_b2	HU_neg_184	HU_neg_185	HU_neg_186	HU_neg_188_b2	HU_neg_189	HU_neg_190_b2	HU_neg_191_b2	HU_neg_192	HU_neg_193_b2	HU_neg_194_b2	HU_neg_195_b2	HU_neg_196	HU_neg_197_b2	HU_neg_198_b2	HU_neg_199_b2	HU_neg_200	HU_neg_201	HU_neg_202	HU_neg_203_b2	HU_neg_204	HU_neg_205_b2	HU_neg_206_b2	HU_neg_207	HU_neg_208	HU_neg_209
M191.2992T64	1.676101034	2.074911086	1.833142131	1.768425677	1.926729157	2.053280459	2.013525991	2.133059472	2.062152358	2.051427912	1.893121522	1.85533695	1.959425418	2.047808881	2.100075998	2.268498214	1.964177937	1.520904291	2.066342702	2.030120564	1.862878116	2.109756155	1.87259737	1.942038704	1.938458452	1.798411414	2.013187112	2.035728343	2.09600422	2.00107357	2.490382309	2.113253818	1.733280764	1.823424074	2.118049134	1.93258516	0	2.088269439	1.838398043	1.90781833	1.990935872	1.74669793	2.033886936	1.766607041	2.089275487	2.179673918	1.941282762	2.009705607	2.040993934	2.102217786	2.099353417	1.730121509	2.228761093	2.339315338	1.82408722	1.945047897	1.970027441	2.301509165	1.924956309	2.220332665	1.906879284	2.14775403	1.871338364	2.163636906	1.917473417	2.039585757	2.124084062	1.994256341	1.910942454	2.05050611	2.054359708	2.216492824	2.356812294	2.212944311	2.00491034	1.760284846	2.49655008	2.128264018	2.181559116	2.029347522	1.879379537	1.950943167	2.073586617	2.239645197	1.889013294	1.962727448	2.009430435	2.223247984	2.387285567	1.826722954	1.993485681	2.397375596	2.235839759	2.006095924	2.150765561	2.170635476	2.042642992	1.975351837	1.8230925	2.3491451	2.191709997	1.997496402	2.348397182	2.110276149	1.980391679	1.945920781	2.083988107	2.082654096	2.101797171	2.231875144	1.908812152	1.900983505	2.132690473	2.167633434	2.197947604	1.92238146	1.906582767	1.866051245	1.8245055	2.038607309	2.195397362	1.789193013	2.242506511	1.992186797	2.127113889	1.91284993	2.221818172	2.022383443	2.024321518	1.883131031	2.231671786	2.030183956	2.041430091	2.182238482	1.99553717	2.19459995	2.338544537	2.214063043	2.277098834	2.153477886	1.91600837	2.323008568	1.94592074	2.191979013	2.424058375	1.944077005	2.293113542	2.03470201	2.011285568	1.828689646	2.213667545	2.11253531	2.122748109	2.128718657	2.217728241	1.975268727	1.866828948	2.275838432	2.165705216	2.035423137	1.893309203	1.860406401	1.8110253	2.026571351	1.979243221	1.875166894	2.133827866	2.034396948	1.884432482	1.894868211	1.766671823	2.077196639	1.789358066	1.926762014	1.944738948	1.91568256	2.006606713	2.191987049	2.241958356	1.997166164
M191.3049T64	1.701898785	2.098323786	1.836430896	1.760938521	1.937220019	2.095117599	2.059848167	2.126771394	2.076532935	2.081966143	1.922262289	1.863611428	2.01267381	2.046677662	2.063229435	2.296838062	1.962497252	1.524318002	2.0577104	2.065625011	1.848342225	2.118418277	1.865233819	1.944939323	1.944010386	1.775275507	1.9621516	2.047057073	2.14021038	1.98072755	2.497318469	2.164247791	1.726766206	1.793867919	2.02336272	1.908485459	0	2.076444293	1.826796802	1.897082943	1.979829452	1.780709867	2.013469888	1.759346098	2.057940749	2.184617818	1.948576587	2.037407474	2.104477096	2.159513326	2.120766584	1.711536427	2.260337156	2.372853397	1.912281846	1.922632643	2.056508125	2.355113909	1.950666435	2.208851537	1.921802712	2.169200446	1.865125526	2.181484243	1.930581018	2.061657937	2.136440838	2.063682084	1.958274582	2.060556925	2.021283357	2.239545694	2.409452114	2.246385527	1.976015053	1.745320127	2.4861238	2.083927733	2.189869781	2.019140322	1.961016979	2.02421744	2.105884521	2.278018608	1.855610052	1.93158621	1.998985999	2.187579375	2.394745791	1.799587093	1.960791177	2.356503169	2.202174113	2.006496287	2.161375906	2.156518742	2.095041841	1.953636051	1.831597035	2.378533606	2.240853625	2.019161036	2.386138644	2.145087439	1.975636561	1.94112488	2.071289446	2.056849502	2.118616317	2.219869058	1.86001368	1.86447702	2.148835127	2.166689281	2.23414799	1.948863606	1.89145283	1.920736725	1.81817329	2.045464543	2.221706594	1.789790531	2.272644246	2.012919992	2.215006677	1.925424118	2.241454796	2.026127746	1.992245567	1.875335494	2.228367993	1.941131574	2.034832593	2.178435722	2.045081137	2.234547149	2.378317001	2.207400406	2.289720302	2.140545301	1.927653445	2.351452152	1.966361129	2.206457436	2.425514313	1.901432147	2.287139194	2.044649895	2.06675521	1.826161202	2.242007599	2.128523518	2.099018581	2.120170131	2.237696219	1.959534135	1.845651744	2.250795219	2.150122294	2.034578469	1.892658958	1.841570109	1.779225536	2.010673073	1.99335804	1.913134899	2.218263738	2.007555042	1.861352671	1.907711402	1.751622761	2.068567233	1.810535473	1.895200724	1.97822069	1.931454465	2.030962678	2.208252953	2.262451689	2.007313718
M191.3049T97	2.041322297	1.458770279	2.248459259	1.90644216	2.061951871	2.181136142	2.396396526	2.629635524	2.382619455	2.355098102	2.368994579	2.345538271	2.21044382	2.182829108	2.504437473	2.589268528	1.590641164	1.357303391	2.309281727	2.391749705	2.172027952	2.599372069	2.223615575	2.165606203	2.316614445	1.912425749	1.996080853	1.378894037	2.544288329	2.163289193	2.940940071	2.199388324	1.753355443	2.151013912	2.443692665	2.068127757	1.047524996	2.480390702	2.191092444	2.360724188	2.225784921	1.952960355	2.39770773	2.011960041	2.375925828	2.426497433	2.249759154	2.358150194	2.002067101	2.449253951	2.315789438	1.52164776	2.554578761	2.747677196	2.170285988	1.773804659	2.385682636	2.622034255	2.077931519	2.58957401	2.286895705	2.512457011	1.765600549	2.455624244	2.341737876	2.252305743	2.52034905	2.496446508	2.294055022	2.270301007	2.358649581	2.54966273	2.706017993	2.522987285	2.305814923	2.05420447	2.859618322	2.491805696	2.512948713	1.206925463	2.300055321	2.280893444	2.381933456	2.453545671	1.854153731	2.102073237	2.262988155	2.188273822	2.834321505	2.097009249	1.679654682	2.414251206	2.414643133	2.359243445	2.57147528	2.332809608	2.472689391	2.190959615	2.076163972	2.597488287	2.532199073	2.482092862	2.640858891	1.747566263	2.320910182	2.290181166	2.36299735	2.363634139	2.41916332	2.621787665	2.178062434	2.132578229	2.436539556	2.447498594	2.401500026	2.344930002	2.045038847	2.263639181	2.065321952	2.400859783	2.427774041	1.141472752	2.577278694	2.36369844	2.578607582	2.208526446	2.484753028	2.399755739	2.151918714	2.006668205	2.683036003	2.102530754	2.227973957	2.525938007	2.276088007	2.650668928	2.642071219	2.499534398	1.480332208	2.436383165	2.007297174	2.832651053	2.076504359	2.468753679	2.779173241	2.216081128	2.735810039	2.472341578	2.342965815	1.962796946	2.466264982	2.38744132	2.346076552	2.493665299	2.547702972	2.350812721	1.840157825	2.560985153	2.111405453	2.37213528	2.033834635	2.173802989	2.010250981	2.411468021	2.285557617	1.099912014	2.487707844	2.474923235	2.24040616	2.138138992	2.174134454	2.368997315	2.025142241	2.294368088	2.271891145	2.235285757	2.147149559	2.373684852	2.48509239	2.321134659
M192.0221T64	3.345960323	3.714025236	3.446639464	3.490507037	3.560655702	3.652241127	3.627718807	3.743861839	3.660168278	3.613761157	3.588094487	3.460584776	3.54302191	3.678300174	3.633308271	3.937011158	3.539139303	3.302680466	3.67803993	3.656007853	3.540988259	3.660528072	3.467267848	3.51572651	3.576392247	3.389540724	3.561300464	3.548574174	3.67568472	3.599035961	4.226705473	3.67219782	3.288537055	3.404901898	3.603647795	3.442716877	3.224788623	3.666556434	3.470208841	3.479546606	3.535563559	3.427002265	3.562951785	3.359854215	3.595009294	3.689986225	3.55475484	3.62549228	3.681242686	3.648220452	3.692328333	3.330129317	3.773677385	4.029665723	3.493182298	3.477591435	3.562189471	3.848704983	3.535871583	3.851584906	3.500327785	3.744590337	3.429239783	3.703541643	3.535735983	3.609171022	3.716737166	3.677793169	3.51228777	3.633388942	3.620918179	3.789819524	3.919719355	3.789878797	3.539004219	3.368394781	4.07271388	3.710529836	3.791650237	3.606070815	3.504078496	3.510737752	3.596559452	3.820772847	3.499646994	3.53264872	3.493558553	3.741337747	4.044200352	3.41927018	3.771609869	3.847839905	3.779940832	3.581554135	3.751487735	3.667998046	3.624290036	3.58677732	3.47133002	3.872971673	3.742937887	3.692840532	3.882905804	3.742245625	3.543181039	3.567562053	3.674313759	3.633120614	3.678877422	3.758614153	3.471720088	3.439537132	3.697112305	3.725070655	3.729845222	3.517233765	3.699627636	3.481051817	3.43374417	3.652647132	3.848382546	3.423962895	3.862260681	3.586878335	3.828508241	3.493377827	3.780097505	3.659116857	3.682383936	3.521967246	3.880927062	3.560791979	3.580938272	3.747094319	3.627920323	3.812142298	3.858507995	3.745968462	3.831286095	3.647938343	3.589634929	3.840091364	3.702419812	3.739203053	4.06710671	3.559017585	4.003975381	3.670013661	3.611558096	3.402493071	3.776798975	3.704778832	3.735551771	3.759280968	3.749426917	3.586651376	3.531097198	3.891031216	3.680596073	3.659512028	3.487988627	3.520858883	3.422885545	3.585713309	3.540650976	3.544551605	3.793785438	3.555569943	3.489614568	3.394624304	3.450919512	3.655211096	3.359022464	3.497669543	3.615330985	3.53741227	3.586225906	3.763657861	3.842031689	3.642491613
M192.0218T97	3.69704045	4.045561458	3.844515341	3.741478089	3.938304356	4.018115961	3.946071994	4.144414549	3.982459709	3.971951862	4.01513248	3.884824496	3.842163246	3.95195212	4.11222509	4.19775472	3.807905355	3.464349183	3.987213557	4.010587685	3.841518776	4.036091929	3.784221216	3.796059083	3.906930529	3.790977394	3.793621228	3.945921806	4.134084704	3.902266883	4.548245706	4.146259156	3.546328901	3.777395024	4.000933668	3.771247255	3.364966207	4.064968746	3.634972542	3.875655746	3.872425094	3.768417245	3.760522912	3.701297393	4.003392161	4.014921231	3.923776885	4.019189284	3.981747735	4.073480592	4.192577175	3.497296951	4.178475984	4.42462873	3.818421615	3.898360662	3.968381099	4.100160005	3.94371577	4.218294845	3.929179067	4.140114931	3.618495827	4.148990072	3.909046488	3.955486116	4.13961693	4.030764046	3.844573851	3.789922406	4.00504629	4.180293807	4.356106232	4.179607616	3.925961547	3.757501508	4.472928226	4.106537354	4.117873913	4.025250122	3.826916124	3.879909226	4.022895576	4.218904411	3.700235983	3.852858935	3.87265888	4.176375998	4.482125726	3.780732923	4.020122155	4.105482656	4.067636378	3.927079442	4.138601461	3.995195527	4.095526324	3.878135641	3.683420805	4.259114531	4.142942237	4.069142954	4.278006467	4.120579254	4.010909906	3.909475049	3.979571013	4.041683692	4.049775847	4.006516379	3.795870425	3.75050914	4.01865695	4.054116565	4.089291737	3.912432044	3.922872968	3.81468249	3.740327164	4.053381929	4.139238814	3.717164783	4.218370616	4.009539018	4.100236352	3.791417452	4.113687633	4.107223089	3.963724932	3.851934835	4.293924155	3.797088352	3.874976229	4.110561268	3.891904768	3.969897229	4.269716354	4.157016708	4.222790299	4.028649983	3.866038495	4.502550605	4.184430941	4.039393431	4.409103446	3.873650629	4.398001253	4.07083617	4.008673913	3.529486142	4.064838672	3.981763341	4.019266736	4.195393826	4.179069326	3.973388041	3.681210303	4.212560284	3.998809704	4.05442926	3.813060862	3.832131586	3.762161208	3.985580562	3.867787	3.695620014	4.06150903	3.794909627	3.825265689	3.75872093	3.811128435	4.020320606	3.739627459	3.862005194	3.950631043	3.953474374	4.003300713	4.088285083	4.17131176	4.065314576
M192.059T57	2.429030118	2.351142698	2.580639502	2.827308107	1.93674704	2.741753273	0.982938018	0	2.937209624	2.904805218	2.503740975	2.273234142	2.598600048	0.882368859	2.230870073	2.837922102	2.509307258	1.777741014	2.648080717	2.648068644	2.720399406	2.535148553	3.032712137	2.609576904	2.898379745	2.582952518	1.271304811	2.123585234	0	3.02057376	2.99837734	2.509467237	1.87447527	0.902378817	1.938146851	2.910257818	0	2.702170602	2.58282731	2.07763276	2.735635707	1.116465482	2.50112829	1.902825612	2.76512137	2.422649083	0	0	2.839704768	2.378407953	2.15891311	2.341818628	2.624925913	3.031897282	2.560244661	2.796539396	2.396515512	0.814924138	2.638905726	2.868086728	2.583143463	2.603680447	2.701331241	1.833178199	1.621143349	2.271094308	2.815720333	3.213154689	2.445542569	3.177409045	2.90590351	2.707114793	2.861402653	2.695699221	2.798045934	2.558539299	3.262692841	2.315464517	2.633567228	0	2.876531588	2.916444721	2.037219006	3.149243119	1.956846539	2.451240499	1.947206596	2.825368305	3.183318459	3.02701366	0	2.462676556	2.602374408	3.140205452	1.674421623	2.719264056	1.937573756	3.054219344	2.503623374	3.194145643	2.590030624	2.030650306	1.127571637	2.386440082	2.439008699	2.825800447	3.008962821	2.851017038	2.472117193	3.08733049	2.710764585	2.864275368	2.586097385	2.653939897	2.825096742	2.491768234	2.844332004	1.916022299	2.615232444	2.710918608	2.85356431	1.077070874	2.879487302	2.730463358	1.407950008	2.825723146	2.494096393	2.576351796	3.436979979	2.457215415	2.971829544	1.957119606	3.018656315	1.121744629	2.729681575	1.585569236	3.118135346	2.456567477	2.903400187	2.73034289	3.387354357	1.374560845	3.414800825	2.731732632	3.312089081	2.618592793	3.55723958	2.955823757	2.248368856	2.728604924	0	2.890536572	2.809605103	2.826135078	3.080358835	2.024219498	1.245929139	3.287544698	1.286472063	1.477713351	0	0	1.997840292	0.787609175	2.414627399	2.676678479	1.29680151	0	2.833482912	0	3.021774997	0.499145764	1.350154054	0	2.772977651	2.492873684	2.26991027	2.306398655	2.25261726	2.051932289
M192.0654T371	2.889686691	2.364934423	2.407487493	2.364405132	2.792274778	2.347980354	2.335337078	2.63725519	2.922731814	2.633180815	3.122408172	3.000164036	2.471567546	2.230878957	2.458765715	1.514500768	3.21667988	2.213553876	2.918423304	2.909162522	1.459164196	2.738877076	2.745899507	1.839815622	2.630040678	2.721034026	1.695155851	2.933463542	2.503307234	3.092645023	3.748940584	2.542621276	2.413326722	2.472930031	2.423682344	2.468451497	3.148318194	2.405411522	2.800708235	2.829298353	2.699672054	2.453002812	2.96725797	2.952243847	2.828182289	2.354575242	2.682348564	2.764861462	3.021406261	2.563415192	2.67175924	2.939723771	2.781059007	2.497638075	2.508980833	3.469690709	3.053234755	1.474684535	3.450456443	3.225880123	3.02427966	1.656901851	3.063217003	3.630236345	2.875872339	3.013262518	2.960795289	3.13799658	2.984546602	3.169903279	3.778010474	2.887599524	2.772081463	2.671874634	2.70362766	3.252225428	3.816321688	2.609202119	2.973365451	2.410903403	2.784289462	3.132350066	2.213870739	2.821473294	2.273699941	2.890524437	2.563565784	2.383102072	3.131139571	3.085048462	2.882521337	2.141650019	2.613858031	3.043508063	2.406564775	2.884215523	2.288924781	2.693960326	2.906476089	2.091817801	3.023378737	2.969699979	2.820805403	2.660796547	2.937380494	2.815251185	2.66652265	2.884313848	2.68892368	3.894174914	3.049546694	3.161218612	3.456074805	3.058665443	2.281469996	2.463088504	3.39000189	2.303026967	2.407947207	3.067996186	2.716184381	1.190131797	2.84502381	3.692746339	2.531461163	2.544229676	2.968099382	2.856379458	2.123232925	2.697186661	2.577898619	3.863499117	2.748485176	3.587846021	2.551289359	3.385197394	2.789215584	3.630086301	2.806785307	3.243138441	3.266631618	4.071491524	3.71617491	3.531701823	3.707339312	3.260824088	3.652267478	3.416534388	3.603328346	2.817495803	2.566058825	3.078283187	2.206428481	2.995029128	3.227215902	3.147852045	3.419929438	3.261361618	3.275313629	3.253511446	2.406779745	2.899907214	2.315293725	2.309775628	4.047759012	3.173018338	2.863562539	2.655917704	3.556354578	2.613347835	2.700511706	2.322613257	3.114964336	2.828753868	2.698047509	2.428578435	2.670391127	3.318076782	3.319317652	2.68074148
M192.0661T400	2.040212775	2.629192572	3.520011527	2.413316097	3.077861249	2.224863276	2.061129559	2.637047816	3.06111745	2.848821283	2.41990068	2.15860353	2.571377698	1.695378372	2.330459463	2.619120028	3.829059673	3.622798951	2.848968248	2.514090428	3.667175633	2.835862778	3.51787653	3.470389644	2.588748363	3.175378967	3.035205571	2.285238366	2.479379821	2.22944193	3.482650873	2.500099508	2.654728051	2.376338327	3.027610552	2.782066555	1.643123091	2.848734666	2.617163104	3.309709675	3.010247353	2.352497714	2.5948872	3.128196283	3.326850067	2.540643141	2.464575688	3.165643532	2.039235441	1.685007966	2.701268181	3.492561922	2.459626133	3.023973977	3.222561036	1.401230709	3.608121425	2.455412458	2.517597218	2.843717476	2.480563387	2.842818021	3.562561853	2.120066286	2.464846314	3.566995661	3.090873943	2.795714976	2.470295691	3.856143251	2.402554593	3.431059357	2.738323183	3.15002078	3.489975333	3.569528469	1.91931994	2.620624771	2.796908848	3.46123904	3.775581654	3.60700425	3.068615132	3.479461368	2.714941738	2.595611141	3.695934795	2.852628285	2.664071072	3.882662933	2.805407393	2.128021654	2.228295062	2.337946614	2.456516695	2.296199509	2.162362331	2.558706068	2.329800971	2.664196623	3.518648099	3.205543743	2.169855463	2.757276491	2.019912458	3.581308186	2.683709156	3.497251814	2.52416734	2.562526044	1.42730118	3.998216189	2.498026236	3.283987376	2.673909385	3.328675766	2.018843226	2.077184323	2.171098293	1.651946694	3.389539848	3.544067601	2.300249175	3.965637714	2.724692659	3.016237486	3.494572199	2.796696739	3.767022427	2.481521405	3.128280482	2.326434904	2.848715758	2.485352227	2.617054848	2.545038925	3.839324448	2.901835497	3.143009505	2.733124616	1.679015018	2.923100242	3.188455546	2.763301326	3.660736099	3.27999452	2.643125607	1.759464621	2.8880844	2.596204393	3.155282391	2.530602284	2.664798463	2.793156556	2.767757651	3.72763263	3.466430598	2.824394186	2.106675681	3.847554416	3.620144453	2.374628014	2.288294986	2.673182465	2.928571993	2.748198382	2.678491322	3.036370843	3.873323414	2.705317506	3.151980365	2.516697589	3.009733421	3.028169657	3.455191577	2.707271437	3.340275775	2.735827459	2.757043084	2.848125342
M192.8624T51	1.816168302	2.071797149	1.76332881	1.988858868	1.669574941	1.638005316	1.708223827	1.382164932	2.076953619	0	0.978688006	1.970256469	1.418049739	1.598684338	1.703563715	1.859612968	1.269365087	1.26917282	1.845029408	1.473336348	1.616316566	2.123411717	1.488733545	1.539698158	1.487407743	1.399002344	1.761174484	1.457147941	1.312854577	1.722531257	1.268690064	1.575920491	1.616060575	1.510830826	1.267083848	1.877161151	2.04066261	2.061581598	0	1.366431764	1.632232355	1.398395193	1.496367539	1.263427474	2.055993466	1.5608137	1.861756333	1.608431845	1.491967423	1.296366304	1.684155784	1.187458679	2.323840444	2.205269982	1.140579127	1.52082687	1.356267649	2.12166906	1.37823052	1.679199571	1.309578102	2.138312535	1.82031137	2.110672126	1.31365613	1.566162988	1.963448711	2.333372219	1.668638849	1.795726064	1.577250833	2.173592012	2.517767715	1.906777707	1.628048567	1.434230609	1.955958591	2.247233917	2.081104841	1.619569577	1.603498186	1.359426138	1.679092891	1.801360425	1.943904895	1.599965954	1.793091649	2.35238929	2.582075573	1.571381419	2.277832404	2.474527648	2.083404541	1.286039076	2.225695593	1.180576907	1.427382233	1.803932067	1.334163564	1.779385821	1.876011434	1.422298622	2.751867104	1.882284988	2.153670011	2.131573816	1.648306602	1.931900852	1.670968028	0.776077903	1.33781511	2.310262838	1.806457929	1.727735455	1.901494997	1.721874862	0	1.460808046	1.432278297	1.763878902	1.947012674	1.743573948	2.094478395	1.415832838	1.527720298	1.943957199	1.758305994	1.274151235	2.322480471	1.55708007	1.509647639	1.783179545	2.01718306	1.846855293	1.819915662	1.963505007	2.290721236	1.995986615	2.477495941	2.110487185	2.186071063	1.990564652	2.255888035	1.547907401	1.871467873	1.784003735	2.524693936	1.632486113	1.473390257	0.98902758	1.973599545	1.283730347	2.06950224	2.276288353	1.907659185	1.350552576	0	1.992364551	1.45761187	1.602498949	1.987043357	1.517628961	1.65555292	2.357731583	1.684874448	1.334191334	1.786609411	2.069432479	1.546327734	1.836284043	1.712568609	1.793533485	1.928212712	1.527524343	1.514139776	1.60143855	1.938745787	2.080699341	2.110707611	1.475162247
M192.8743T50	1.909676702	2.095913266	1.751686494	1.9991757	1.583472785	1.811183982	1.762891508	1.799839867	2.02312929	0	0	1.354959902	1.510981086	1.695955451	1.595327383	2.048303261	1.301294824	1.243494841	1.656375067	1.592845578	1.639144941	1.665423012	1.411569052	1.550674502	1.602517336	1.546424445	1.786113849	1.662494995	1.45570616	1.731014872	1.468028486	1.73362333	1.48428208	1.461789714	1.528895073	1.598650963	1.866878778	2.09596688	0	1.47345729	1.584095575	1.292921558	1.433047198	1.46144127	1.666087891	1.459534547	1.615226044	1.605107809	1.460122037	1.240768777	1.590630692	1.223225873	1.395314146	2.239530692	1.15250672	1.823149347	1.637098594	1.756363568	1.524898351	1.745539298	1.380060426	1.635904359	1.833150696	1.698268453	1.560219929	1.788471901	1.622664092	2.39230917	1.494264986	1.663085117	1.566556426	1.795207029	2.459508114	1.717096183	1.46639162	1.589124418	2.08144882	1.852731129	2.132215536	1.713032433	1.452616355	1.504295573	1.579476906	1.601201902	1.908943471	1.773321965	1.503853229	1.858649257	2.07837406	1.571469945	2.133766694	2.404739526	2.030058542	1.407613743	1.923204834	1.305641197	1.657470463	2.085593992	1.353893634	1.736826981	1.896541946	1.575279764	2.663157979	1.832865714	1.846263437	1.63095257	1.545244597	1.981785832	1.664501593	1.040681401	1.494537985	1.833268521	1.749936591	1.598269002	1.658004325	1.633304711	0	1.481551548	1.387259667	1.622557895	1.968393858	1.71958161	1.973208196	1.667756054	1.624469589	2.117404994	1.477107184	1.760906319	2.267897418	1.497096632	1.481802446	2.021348585	2.05895181	1.758683553	1.779324372	2.027676034	2.260436988	1.702018026	1.921459818	2.015826017	2.066652167	1.976897022	2.255203366	1.768641201	1.83319358	1.740474665	2.481256289	1.799775344	1.548132826	1.004756175	1.456567937	1.249793711	1.943423692	1.90573125	1.90425515	1.322371512	0	1.848817291	1.47230627	1.595605768	1.61648461	1.586175981	1.566058166	1.816177946	1.578511307	1.349476461	1.66644727	1.745217842	1.62559433	1.620764915	1.662702767	1.752379384	1.70156965	1.510938805	1.408383623	1.721958567	1.965500923	1.960964145	2.046855967	1.393733426
M192.9806T131	2.726990982	2.741450586	3.670163424	2.473245114	3.232655736	2.361421951	1.961356295	2.987361855	4.200790169	2.601874862	2.967071308	2.728206223	1.318145014	2.497997483	2.769485886	3.120651352	3.245013471	3.762122248	3.000117585	3.695784035	3.781798269	3.074213053	3.964305301	3.12539211	4.089454709	3.221841151	2.949930184	2.53753678	2.984626476	4.068319106	3.359148446	2.733064123	2.426219499	2.958892452	2.84799718	3.905286261	1.45924374	3.78661396	3.376678772	2.842477219	2.359387601	3.127703715	2.904551031	2.985956376	2.947213151	2.567213281	3.679360957	2.342639291	3.25918433	3.557639462	2.988317601	3.39685434	2.814316852	2.34899838	3.480058469	3.585400437	3.046123331	2.95114475	2.670468319	3.861072231	3.382729621	3.265147623	2.869422809	2.526924023	3.25950812	3.934740422	3.30698923	2.982468253	3.404460895	3.407421321	3.707271567	2.724167468	3.116954863	4.192024184	3.949662683	3.55103457	4.112009677	3.157729294	3.621156676	3.685185679	3.632820917	3.572662349	3.560464088	2.974986507	2.554497557	3.21569192	2.934536201	3.833350199	3.2812155	3.506940647	2.984538364	2.986999742	2.765459633	3.477369155	2.2079993	2.944934945	2.540104627	3.410991603	3.347701043	3.936885162	3.108097731	2.735539827	1.963803681	3.034809307	2.915417861	3.4033323	3.857505476	3.335529565	3.004797733	2.90077837	3.770870736	3.742819479	3.324601245	3.370730821	3.902465502	2.998785825	3.338760763	3.176639931	2.993290626	2.857657939	2.795050179	3.382618025	2.898022685	3.687317307	2.514383324	3.435501517	4.023473929	3.080291288	3.78651704	3.082998927	4.289995967	3.006986715	3.383887299	3.602950017	3.046906921	3.389773936	4.045469645	4.155174321	2.12920644	2.405181517	3.845529112	3.424779874	3.896571729	3.997766631	3.972526571	4.025224233	4.504195082	3.824856987	3.691302064	2.964748346	2.502728351	4.157337553	3.90029872	3.934805625	4.543647682	3.487201898	3.937377184	4.289793894	2.401010999	2.537620372	3.07432758	3.025360465	3.061119791	2.667543083	3.304488798	3.095261196	3.012248299	2.731394658	3.21359407	2.966098834	3.319976462	3.515388308	2.865079577	2.689663011	3.318814232	2.918189943	2.902641324	3.154636624	3.419889778	3.540253954
